기준일,시간대구분,구분,총생활인구수
20240103,15,금천구,254446.8884
20240103,15,영등포구,576321.1175
20240103,15,동작구,323605.7207
20240103,15,관악구,392309.9923
20240103,15,서초구,718358.6538
20240103,15,강남구,1130876.168
20240103,15,송파구,757639.9662
20240103,15,강동구,463423.5115
20240103,16,종로구,373197.2575
20240103,16,중구,415844.2116
20240103,16,용산구,303615.4642
20240103,16,성동구,365027.3132
20240103,16,광진구,330614.7625
20240103,16,동대문구,326416.1521
20240103,16,중랑구,301270.3937
20240103,16,성북구,372872.393
20240103,16,강북구,249388.5982
20240103,16,도봉구,231289.8279
20240103,16,노원구,435128.767
20240103,16,은평구,364467.538
20240103,16,서대문구,379434.6521
20240103,16,마포구,488516.1489
20240103,16,양천구,341265.6837
20240103,16,강서구,530083.6519
20240103,16,구로구,384300.8986
20240103,16,금천구,252687.2024
20240103,16,영등포구,570354.9505
20240103,16,동작구,327211.1549
20240103,16,관악구,397382.3063
20240103,16,서초구,707002.2112
20240103,16,강남구,1110009.264
20240103,16,송파구,754795.7164
20240103,16,강동구,465373.2155
20240103,17,종로구,353385.2758
20240103,17,중구,383882.0828
20240103,17,용산구,299990.4842
20240103,17,성동구,364797.9149
20240103,17,광진구,341375.0938
20240103,17,동대문구,325448.7213
20240103,17,중랑구,309124.3292
20240103,17,성북구,378362.681
20240103,17,강북구,254170.1735
20240103,17,도봉구,235816.8014
20240103,17,노원구,444500.8868
20240103,17,은평구,376612.0783
20240103,17,서대문구,368576.5607
20240103,17,마포구,490897.4227
20240103,17,양천구,350076.0524
20240103,17,강서구,529902.1128
20240103,17,구로구,391080.9623
20240103,17,금천구,245626.633
20240103,17,영등포구,554048.1227
20240103,17,동작구,338111.6647
20240103,17,관악구,407284.0903
20240103,17,서초구,687358.897
20240103,17,강남구,1065191.558
20240103,17,송파구,757179.8779
20240103,17,강동구,470468.6537
20240103,18,종로구,315827.8521
20240103,18,중구,318001.2939
20240103,18,용산구,289966.1555
20240103,18,성동구,360086.7559
20240103,18,광진구,363553.6194
20240103,18,동대문구,327017.1782
20240103,18,중랑구,324988.4417
20240103,18,성북구,393610.879
20240103,18,강북구,261922.7958
20240103,18,도봉구,246143.5257
20240103,18,노원구,465159.4558
20240103,18,은평구,399507.1861
20240103,18,서대문구,351295.2164
20240103,18,마포구,486083.9708
20240103,18,양천구,362117.0453
20240103,18,강서구,532695.0607
20240103,18,구로구,397852.3073
20240103,18,금천구,229878.6917
20240103,18,영등포구,520627.3931
20240103,18,동작구,359131.7073
20240103,18,관악구,432303.4787
20240103,18,서초구,641920.1576
20240103,18,강남구,971559.2481
20240103,18,송파구,759914.4237
20240103,18,강동구,486855.1519
20240103,19,종로구,285021.2949
20240103,19,중구,274159.6615
20240103,19,용산구,276336.9198
20240103,19,성동구,345477.8723
20240103,19,광진구,365524.9064
20240103,19,동대문구,330864.9831
20240103,19,중랑구,337323.9222
20240103,19,성북구,405903.6317
20240103,19,강북구,271739.6127
20240103,19,도봉구,255853.528
20240103,19,노원구,483260.3681
20240103,19,은평구,419252.8283
20240103,19,서대문구,348803.304
20240103,19,마포구,474201.8043
20240103,19,양천구,375022.8974
20240103,19,강서구,537160.978
20240103,19,구로구,391740.9504
20240103,19,금천구,215801.8008
20240103,19,영등포구,487936.7918
20240103,19,동작구,366439.2783
20240103,19,관악구,454005.9963
20240103,19,서초구,590363.1886
20240103,19,강남구,879509.1494
20240103,19,송파구,758661.0067
20240103,19,강동구,501147.3783
20240103,20,종로구,264893.3021
20240103,20,중구,244243.8071
20240103,20,용산구,267183.2439
20240103,20,성동구,337273.8407
20240103,20,광진구,366979.025
20240103,20,동대문구,332998.9631
20240103,20,중랑구,345481.4572
20240103,20,성북구,413688.787
20240103,20,강북구,277031.3349
20240103,20,도봉구,261626.1779
20240103,20,노원구,492364.906
20240103,20,은평구,431954.149
20240103,20,서대문구,346119.7634
20240103,20,마포구,462943.4059
20240103,20,양천구,381015.4531
20240103,20,강서구,539966.0293
20240103,20,구로구,391546.5131
20240103,20,금천구,211109.5019
20240103,20,영등포구,467170.1822
20240103,20,동작구,372225.3715
20240103,20,관악구,467173.5897
20240103,20,서초구,557624.221
20240103,20,강남구,826828.6355
20240103,20,송파구,752108.5333
20240103,20,강동구,510672.2779
20240103,21,종로구,242028.4991
20240103,21,중구,219712.5363
20240103,21,용산구,260933.3479
20240103,21,성동구,330825.2581
20240103,21,광진구,369626.1501
20240103,21,동대문구,336107.0176
20240103,21,중랑구,352938.2248
20240103,21,성북구,421838.6711
20240103,21,강북구,282062.5895
20240103,21,도봉구,267365.0924
20240103,21,노원구,499193.7862
20240103,21,은평구,442942.2439
20240103,21,서대문구,345327.2561
20240103,21,마포구,448996.518
20240103,21,양천구,388566.2385
20240103,21,강서구,542358.7203
20240103,21,구로구,393517.1592
20240103,21,금천구,208124.7604
20240103,21,영등포구,452867.7962
20240103,21,동작구,379650.0616
20240103,21,관악구,477853.5322
20240103,21,서초구,531651.3337
20240103,21,강남구,781358.4073
20240103,21,송파구,745539.2326
20240103,21,강동구,518465.7506
20240103,22,종로구,221416.8809
20240103,22,중구,198022.3295
20240103,22,용산구,254812.7175
20240103,22,성동구,328170.5197
20240103,22,광진구,370879.6755
20240103,22,동대문구,339904.0973
20240103,22,중랑구,361002.0354
20240103,22,성북구,429529.9837
20240103,22,강북구,287724.6923
20240103,22,도봉구,273920.088
20240103,22,노원구,503180.9429
20240103,22,은평구,454128.3509
20240103,22,서대문구,344907.8319
20240103,22,마포구,431434.6029
20240103,22,양천구,389083.273
20240103,22,강서구,547204.6456
20240103,22,구로구,395283.6612
20240103,22,금천구,207950.7885
20240103,22,영등포구,442128.8121
20240103,22,동작구,385200.6339
20240103,22,관악구,489173.2542
20240103,22,서초구,506690.2238
20240103,22,강남구,727687.4512
20240103,22,송파구,742319.9415
20240103,22,강동구,528156.6039
20240103,23,종로구,205423.2171
20240103,23,중구,178233.2132
20240103,23,용산구,248458.8276
20240103,23,성동구,319824.9424
20240103,23,광진구,366156.669
20240103,23,동대문구,341305.4577
20240103,23,중랑구,368773.2235
20240103,23,성북구,429405.2434
20240103,23,강북구,292589.6488
20240103,23,도봉구,274862.7339
20240103,23,노원구,508578.77
20240103,23,은평구,462066.2166
20240103,23,서대문구,342854.714
20240103,23,마포구,417343.8256
20240103,23,양천구,388882.1935
20240103,23,강서구,549931.6169
20240103,23,구로구,392679.4937
20240103,23,금천구,203510.8069
20240103,23,영등포구,424508.586
20240103,23,동작구,390789.9285
20240103,23,관악구,497695.5288
20240103,23,서초구,482371.9656
20240103,23,강남구,695560.4046
20240103,23,송파구,737457.845
20240103,23,강동구,531345.227
20240102,0,종로구,188754.9378
20240102,0,중구,144411.6204
20240102,0,용산구,245686.0514
20240102,0,성동구,315343.6273
20240102,0,광진구,367417.2666
20240102,0,동대문구,339001.9906
20240102,0,중랑구,377094.6672
20240102,0,성북구,435162.2022
20240102,0,강북구,298430.4084
20240102,0,도봉구,281815.7312
20240102,0,노원구,517023.0904
20240102,0,은평구,472690.9775
20240102,0,서대문구,338871.281
20240102,0,마포구,403618.8054
20240102,0,양천구,393580.4917
20240102,0,강서구,548173.1133
20240102,0,구로구,393806.5615
20240102,0,금천구,202699.3453
20240102,0,영등포구,413137.0737
20240102,0,동작구,390030.7725
20240102,0,관악구,495701.8467
20240102,0,서초구,456948.2692
20240102,0,강남구,640673.215
20240102,0,송파구,730259.7723
20240102,0,강동구,539362.8057
20240102,1,종로구,189045.4753
20240102,1,중구,143368.9473
20240102,1,용산구,244452.2514
20240102,1,성동구,316995.9702
20240102,1,광진구,368611.9155
20240102,1,동대문구,341428.5924
20240102,1,중랑구,379176.3148
20240102,1,성북구,436757.5785
20240102,1,강북구,299940.5833
20240102,1,도봉구,283684.5828
20240102,1,노원구,519525.4732
20240102,1,은평구,474886.0532
20240102,1,서대문구,339187.6699
20240102,1,마포구,403679.0431
20240102,1,양천구,394659.4611
20240102,1,강서구,550790.959
20240102,1,구로구,393949.8842
20240102,1,금천구,204197.9997
20240102,1,영등포구,415123.4271
20240102,1,동작구,391410.6505
20240102,1,관악구,497865.8098
20240102,1,서초구,455574.0476
20240102,1,강남구,639010.0164
20240102,1,송파구,733432.145
20240102,1,강동구,542177.9724
20240102,2,종로구,189602.8978
20240102,2,중구,143629.1658
20240102,2,용산구,244520.2759
20240102,2,성동구,319004.9459
20240102,2,광진구,370684.5046
20240102,2,동대문구,343315.2177
20240102,2,중랑구,380987.0939
20240102,2,성북구,438420.2604
20240102,2,강북구,301388.329
20240102,2,도봉구,284882.7515
20240102,2,노원구,522640.3221
20240102,2,은평구,477090.2804
20240102,2,서대문구,341431.1669
20240102,2,마포구,403493.7798
20240102,2,양천구,395526.3271
20240102,2,강서구,552778.1779
20240102,2,구로구,394371.615
20240102,2,금천구,204877.0305
20240102,2,영등포구,415967.4344
20240102,2,동작구,392686.5769
20240102,2,관악구,500372.8434
20240102,2,서초구,454212.3515
20240102,2,강남구,637540.6679
20240102,2,송파구,736093.3037
20240102,2,강동구,544181.847
20240102,3,종로구,189892.7799
20240102,3,중구,144723.7159
20240102,3,용산구,245043.9015
20240102,3,성동구,320732.3498
20240102,3,광진구,371662.0221
20240102,3,동대문구,345025.2625
20240102,3,중랑구,382326.207
20240102,3,성북구,440213.1578
20240102,3,강북구,301800.5943
20240102,3,도봉구,286348.0751
20240102,3,노원구,525203.2542
20240102,3,은평구,478759.6416
20240102,3,서대문구,341733.4918
20240102,3,마포구,404597.3164
20240102,3,양천구,396417.5483
20240102,3,강서구,553717.2077
20240102,3,구로구,394840.541
20240102,3,금천구,205648.2561
20240102,3,영등포구,420015.2327
20240102,3,동작구,394646.1264
20240102,3,관악구,501704.7451
20240102,3,서초구,453963.8026
20240102,3,강남구,636706.1405
20240102,3,송파구,738802.5302
20240102,3,강동구,546297.7907
20240102,4,종로구,192982.1158
20240102,4,중구,146480.0107
20240102,4,용산구,247170.6105
20240102,4,성동구,323603.3096
20240102,4,광진구,372219.6384
20240102,4,동대문구,346906.835
20240102,4,중랑구,382827.6623
20240102,4,성북구,441497.2627
20240102,4,강북구,300705.4336
20240102,4,도봉구,286341.6329
20240102,4,노원구,525652.1679
20240102,4,은평구,478225.6844
20240102,4,서대문구,343719.6685
20240102,4,마포구,405192.6817
20240102,4,양천구,396562.9695
20240102,4,강서구,555442.4077
20240102,4,구로구,395514.5628
20240102,4,금천구,206174.1758
20240102,4,영등포구,423580.9381
20240102,4,동작구,394805.5008
20240102,4,관악구,502093.6214
20240102,4,서초구,457479.9803
20240102,4,강남구,639618.7982
20240102,4,송파구,740927.1322
20240102,4,강동구,547211.005
20240102,5,종로구,197844.1176
20240102,5,중구,153134.6879
20240102,5,용산구,252265.4161
20240102,5,성동구,326977.6009
20240102,5,광진구,372388.7422
20240102,5,동대문구,347552.6894
20240102,5,중랑구,379210.2319
20240102,5,성북구,440074.6583
20240102,5,강북구,297551.8579
20240102,5,도봉구,284979.3553
20240102,5,노원구,523085.8652
20240102,5,은평구,475073.9028
20240102,5,서대문구,345175.8594
20240102,5,마포구,408188.5805
20240102,5,양천구,395087.9794
20240102,5,강서구,560357.6306
20240102,5,구로구,392259.4439
20240102,5,금천구,205763.7138
20240102,5,영등포구,426212.2287
20240102,5,동작구,395625.397
20240102,5,관악구,498711.3627
20240102,5,서초구,471072.2853
20240102,5,강남구,649309.5858
20240102,5,송파구,744590.9677
20240102,5,강동구,547092.0826
20240102,6,종로구,210017.9213
20240102,6,중구,171820.5283
20240102,6,용산구,262577.4147
20240102,6,성동구,332432.6308
20240102,6,광진구,369445.6306
20240102,6,동대문구,347255.1964
20240102,6,중랑구,370402.0844
20240102,6,성북구,432557.2531
20240102,6,강북구,289716.3241
20240102,6,도봉구,279789.6932
20240102,6,노원구,510241.5578
20240102,6,은평구,464646.4438
20240102,6,서대문구,346322.3474
20240102,6,마포구,409743.0555
20240102,6,양천구,389227.1289
20240102,6,강서구,562470.1371
20240102,6,구로구,390029.6063
20240102,6,금천구,208916.9993
20240102,6,영등포구,438356.8987
20240102,6,동작구,391671.2927
20240102,6,관악구,489220.153
20240102,6,서초구,503512.3952
20240102,6,강남구,678435.2494
20240102,6,송파구,747634.208
20240102,6,강동구,542020.067
20240102,7,종로구,244089.3739
20240102,7,중구,227408.04
20240102,7,용산구,281880.2962
20240102,7,성동구,342573.5062
20240102,7,광진구,363815.0636
20240102,7,동대문구,344953.5454
20240102,7,중랑구,352215.9653
20240102,7,성북구,417618.864
20240102,7,강북구,277534.2839
20240102,7,도봉구,269360.824
20240102,7,노원구,487251.6296
20240102,7,은평구,441289.0856
20240102,7,서대문구,352463.6612
20240102,7,마포구,415657.6632
20240102,7,양천구,372683.9494
20240102,7,강서구,557355.4197
20240102,7,구로구,393834.3931
20240102,7,금천구,221381.7626
20240102,7,영등포구,486495.2888
20240102,7,동작구,383710.3362
20240102,7,관악구,467795.8933
20240102,7,서초구,558750.3883
20240102,7,강남구,748347.02
20240102,7,송파구,749219.6033
20240102,7,강동구,524659.9419
20240102,8,종로구,298332.9746
20240102,8,중구,327285.2009
20240102,8,용산구,289030.0152
20240102,8,성동구,351593.8905
20240102,8,광진구,343605.0249
20240102,8,동대문구,337719.4104
20240102,8,중랑구,324712.3809
20240102,8,성북구,392081.5879
20240102,8,강북구,263480.2225
20240102,8,도봉구,251150.4549
20240102,8,노원구,458827.8412
20240102,8,은평구,402992.9345
20240102,8,서대문구,374459.3093
20240102,8,마포구,432084.9701
20240102,8,양천구,352945.6101
20240102,8,강서구,542889.0412
20240102,8,구로구,391574.2713
20240102,8,금천구,242563.4887
20240102,8,영등포구,542832.3221
20240102,8,동작구,355979.6969
20240102,8,관악구,427594.3815
20240102,8,서초구,629285.7201
20240102,8,강남구,887798.5197
20240102,8,송파구,752830.166
20240102,8,강동구,496560.8067
20240102,9,종로구,328908.2899
20240102,9,중구,378658.0576
20240102,9,용산구,296132.2199
20240102,9,성동구,357628.3271
20240102,9,광진구,330965.3861
20240102,9,동대문구,331265.2567
20240102,9,중랑구,311097.8034
20240102,9,성북구,380662.9659
20240102,9,강북구,254517.3186
20240102,9,도봉구,241010.9891
20240102,9,노원구,445134.8822
20240102,9,은평구,381124.6427
20240102,9,서대문구,382880.0748
20240102,9,마포구,447395.0699
20240102,9,양천구,342008.5442
20240102,9,강서구,537332.6943
20240102,9,구로구,388277.2591
20240102,9,금천구,254171.7497
20240102,9,영등포구,561083.7533
20240102,9,동작구,336531.1956
20240102,9,관악구,403493.1979
20240102,9,서초구,672647.0568
20240102,9,강남구,1014260.834
20240102,9,송파구,755262.1043
20240102,9,강동구,480597.7282
20240102,10,종로구,348414.8862
20240102,10,중구,404409.1984
20240102,10,용산구,297167.7389
20240102,10,성동구,358087.1214
20240102,10,광진구,327645.0893
20240102,10,동대문구,331219.2084
20240102,10,중랑구,305066.9504
20240102,10,성북구,375727.7923
20240102,10,강북구,251653.3352
20240102,10,도봉구,236748.5761
20240102,10,노원구,438954.2141
20240102,10,은평구,373495.4209
20240102,10,서대문구,384726.2055
20240102,10,마포구,456888.5653
20240102,10,양천구,337612.3863
20240102,10,강서구,537087.3173
20240102,10,구로구,388057.5908
20240102,10,금천구,258160.7933
20240102,10,영등포구,571519.7949
20240102,10,동작구,330353.1262
20240102,10,관악구,395513.4582
20240102,10,서초구,689316.0779
20240102,10,강남구,1065730.415
20240102,10,송파구,755879.8891
20240102,10,강동구,473767.1463
20240102,11,종로구,372606.2548
20240102,11,중구,421199.3022
20240102,11,용산구,302230.6091
20240102,11,성동구,358293.787
20240102,11,광진구,326176.3582
20240102,11,동대문구,331756.8919
20240102,11,중랑구,302006.8306
20240102,11,성북구,371535.5097
20240102,11,강북구,250228.2394
20240102,11,도봉구,234049.4897
20240102,11,노원구,435203.7742
20240102,11,은평구,367541.9327
20240102,11,서대문구,380320.3177
20240102,11,마포구,464930.5225
20240102,11,양천구,333932.4875
20240102,11,강서구,535972.4439
20240102,11,구로구,386416.2902
20240102,11,금천구,259065.5201
20240102,11,영등포구,577819.0548
20240102,11,동작구,326435.9354
20240102,11,관악구,393006.2315
20240102,11,서초구,699031.9642
20240102,11,강남구,1087801.674
20240102,11,송파구,759347.0673
20240102,11,강동구,469598.1782
20240102,12,종로구,378575.7616
20240102,12,중구,430746.0339
20240102,12,용산구,302147.0691
20240102,12,성동구,359545.7971
20240102,12,광진구,325067.8705
20240102,12,동대문구,331157.0036
20240102,12,중랑구,299015.7499
20240102,12,성북구,369188.2661
20240102,12,강북구,249866.2528
20240102,12,도봉구,231095.3153
20240102,12,노원구,432205.1095
20240102,12,은평구,362522.8064
20240102,12,서대문구,382508.0924
20240102,12,마포구,472361.1893
20240102,12,양천구,331968.7039
20240102,12,강서구,534333.4112
20240102,12,구로구,385199.2194
20240102,12,금천구,261147.0066
20240102,12,영등포구,581951.163
20240102,12,동작구,322779.203
20240102,12,관악구,390103.2326
20240102,12,서초구,705962.1923
20240102,12,강남구,1102998.143
20240102,12,송파구,760325.5089
20240102,12,강동구,466028.5149
20240102,13,종로구,382446.9866
20240102,13,중구,434468.8002
20240102,13,용산구,302189.6843
20240102,13,성동구,360949.3154
20240102,13,광진구,326098.3726
20240102,13,동대문구,331436.2421
20240102,13,중랑구,296606.3186
20240102,13,성북구,367340.2376
20240102,13,강북구,247602.7458
20240102,13,도봉구,229103.4548
20240102,13,노원구,431844.7374
20240102,13,은평구,359711.2223
20240102,13,서대문구,388135.9379
20240102,13,마포구,476962.4713
20240102,13,양천구,331122.9744
20240102,13,강서구,534714.7017
20240102,13,구로구,382548.926
20240102,13,금천구,259822.7122
20240102,13,영등포구,585246.9365
20240102,13,동작구,322182.7067
20240102,13,관악구,387433.2898
20240102,13,서초구,712457.69
20240102,13,강남구,1116626.062
20240102,13,송파구,762583.0564
20240102,13,강동구,465256.0736
20240102,14,종로구,383950.4636
20240102,14,중구,431135.4498
20240102,14,용산구,301179.9137
20240102,14,성동구,360004.5034
20240102,14,광진구,327364.5381
20240102,14,동대문구,330137.7081
20240102,14,중랑구,297438.2243
20240102,14,성북구,367980.1104
20240102,14,강북구,248283.5093
20240102,14,도봉구,229784.1067
20240102,14,노원구,431656.9583
20240102,14,은평구,360813.3193
20240102,14,서대문구,387570.2704
20240102,14,마포구,480144.1594
20240102,14,양천구,332271.1683
20240102,14,강서구,534542.3311
20240102,14,구로구,384249.7555
20240102,14,금천구,259003.882
20240102,14,영등포구,584109.0429
20240102,14,동작구,323237.6449
20240102,14,관악구,387630.3824
20240102,14,서초구,712464.6389
20240102,14,강남구,1119355.742
20240102,14,송파구,762543.3198
20240102,14,강동구,464913.0699
20240102,15,종로구,375939.1586
20240102,15,중구,422968.7544
20240102,15,용산구,302427.0537
20240102,15,성동구,360860.9293
20240102,15,광진구,330799.5162
20240102,15,동대문구,327973.9232
20240102,15,중랑구,300736.9322
20240102,15,성북구,371257.9661
20240102,15,강북구,249239.6823
20240102,15,도봉구,231524.2806
20240102,15,노원구,434188.9303
20240102,15,은평구,363009.5226
20240102,15,서대문구,386115.4021
20240102,15,마포구,483034.7253
20240102,15,양천구,337322.6167
20240102,15,강서구,533328.1969
20240102,15,구로구,385185.1383
20240102,15,금천구,258011.5527
20240102,15,영등포구,577245.4234
20240102,15,동작구,324192.1109
20240102,15,관악구,391400.959
20240102,15,서초구,705538.8303
20240102,15,강남구,1107090.052
20240102,15,송파구,763524.511
20240102,15,강동구,465558.8425
20240102,16,종로구,362215.8596
20240102,16,중구,409789.3656
20240102,16,용산구,299069.2088
20240102,16,성동구,360412.9097
20240102,16,광진구,333956.7091
20240102,16,동대문구,325329.9589
20240102,16,중랑구,305337.6353
20240102,16,성북구,375172.56
20240102,16,강북구,251546.7847
20240102,16,도봉구,234089.0551
20240102,16,노원구,438304.876
20240102,16,은평구,369548.0568
20240102,16,서대문구,380441.1035
20240102,16,마포구,485145.2549
20240102,16,양천구,343775.0275
20240102,16,강서구,532077.2419
20240102,16,구로구,387665.3135
20240102,16,금천구,257235.0006
20240102,16,영등포구,572373.5773
20240102,16,동작구,327654.5787
20240102,16,관악구,395909.7702
20240102,16,서초구,693150.8756
20240102,16,강남구,1087464.826
20240102,16,송파구,759938.6617
20240102,16,강동구,467602.5185
20240102,17,종로구,343811.8964
20240102,17,중구,378817.7317
20240102,17,용산구,292971.4775
20240102,17,성동구,359926.6334
20240102,17,광진구,343794.1487
20240102,17,동대문구,322984.3088
20240102,17,중랑구,314060.3537
20240102,17,성북구,380621.2104
20240102,17,강북구,255186.0757
20240102,17,도봉구,237782.7989
20240102,17,노원구,448793.4409
20240102,17,은평구,380433.4415
20240102,17,서대문구,370562.3167
20240102,17,마포구,487215.3626
20240102,17,양천구,352812.5998
20240102,17,강서구,533685.9506
20240102,17,구로구,391654.6004
20240102,17,금천구,249401.6802
20240102,17,영등포구,557254.4251
20240102,17,동작구,339090.6848
20240102,17,관악구,407343.2821
20240102,17,서초구,672353.2829
20240102,17,강남구,1042132.887
20240102,17,송파구,759099.3814
20240102,17,강동구,472533.7528
20240102,18,종로구,305222.0761
20240102,18,중구,313149.0925
20240102,18,용산구,281392.6066
20240102,18,성동구,355477.3179
20240102,18,광진구,365673.0257
20240102,18,동대문구,326715.7365
20240102,18,중랑구,329038.7987
20240102,18,성북구,396319.1314
20240102,18,강북구,264481.4445
20240102,18,도봉구,248174.4959
20240102,18,노원구,467998.791
20240102,18,은평구,404460.3712
20240102,18,서대문구,353979.8326
20240102,18,마포구,483185.8135
20240102,18,양천구,365456.4986
20240102,18,강서구,536150.026
20240102,18,구로구,398323.4248
20240102,18,금천구,232103.6244
20240102,18,영등포구,519144.6065
20240102,18,동작구,358913.2421
20240102,18,관악구,433221.6915
20240102,18,서초구,630633.2337
20240102,18,강남구,945601.5771
20240102,18,송파구,760447.5736
20240102,18,강동구,485480.0318
20240102,19,종로구,272866.3533
20240102,19,중구,269531.3544
20240102,19,용산구,268990.3499
20240102,19,성동구,339999.6701
20240102,19,광진구,365638.6895
20240102,19,동대문구,331554.5562
20240102,19,중랑구,342441.7322
20240102,19,성북구,408971.7516
20240102,19,강북구,273837.0382
20240102,19,도봉구,258300.3454
20240102,19,노원구,485961.1183
20240102,19,은평구,424395.2594
20240102,19,서대문구,348927.4094
20240102,19,마포구,468660.8473
20240102,19,양천구,379251.4583
20240102,19,강서구,539256.5903
20240102,19,구로구,392393.2551
20240102,19,금천구,217295.8597
20240102,19,영등포구,484046.0043
20240102,19,동작구,366939.0554
20240102,19,관악구,457543.1983
20240102,19,서초구,580274.4752
20240102,19,강남구,856143.4
20240102,19,송파구,755881.4202
20240102,19,강동구,504581.7719
20240102,20,종로구,252591.9407
20240102,20,중구,239154.1091
20240102,20,용산구,261706.0303
20240102,20,성동구,333112.3006
20240102,20,광진구,367382.4932
20240102,20,동대문구,333422.705
20240102,20,중랑구,350230.5857
20240102,20,성북구,417310.3764
20240102,20,강북구,278885.48
20240102,20,도봉구,265158.4911
20240102,20,노원구,494926.5895
20240102,20,은평구,436816.6034
20240102,20,서대문구,346665.6009
20240102,20,마포구,456528.7981
20240102,20,양천구,386222.0314
20240102,20,강서구,540556.4965
20240102,20,구로구,393235.9556
20240102,20,금천구,213010.0692
20240102,20,영등포구,464974.5054
20240102,20,동작구,374501.7512
20240102,20,관악구,471140.5216
20240102,20,서초구,548852.3163
20240102,20,강남구,804212.0309
20240102,20,송파구,751271.2754
20240102,20,강동구,514015.4822
20240102,21,종로구,233602.9559
20240102,21,중구,214550.7778
20240102,21,용산구,255924.9477
20240102,21,성동구,329654.1856
20240102,21,광진구,370045.2123
20240102,21,동대문구,336613.8637
20240102,21,중랑구,355996.9111
20240102,21,성북구,425631.0509
20240102,21,강북구,283693.0927
20240102,21,도봉구,270215.9546
20240102,21,노원구,503109.02
20240102,21,은평구,446913.5403
20240102,21,서대문구,346850.5417
20240102,21,마포구,445060.6835
20240102,21,양천구,391760.4535
20240102,21,강서구,544654.9368
20240102,21,구로구,394700.2625
20240102,21,금천구,210008.0599
20240102,21,영등포구,452925.8477
20240102,21,동작구,379973.0661
20240102,21,관악구,482079.6594
20240102,21,서초구,524566.3103
20240102,21,강남구,764818.6227
20240102,21,송파구,743719.1196
20240102,21,강동구,522941.5667
20240102,22,종로구,217584.5644
20240102,22,중구,194489.9834
20240102,22,용산구,251646.8639
20240102,22,성동구,326729.0717
20240102,22,광진구,371347.4755
20240102,22,동대문구,339908.3038
20240102,22,중랑구,364128.9981
20240102,22,성북구,431472.0031
20240102,22,강북구,289866.015
20240102,22,도봉구,275976.6921
20240102,22,노원구,506054.3853
20240102,22,은평구,456960.8272
20240102,22,서대문구,345298.3248
20240102,22,마포구,430690.7419
20240102,22,양천구,391032.7287
20240102,22,강서구,547853.2181
20240102,22,구로구,397765.0206
20240102,22,금천구,210146.933
20240102,22,영등포구,443330.2941
20240102,22,동작구,385822.6231
20240102,22,관악구,491424.1502
20240102,22,서초구,503541.9492
20240102,22,강남구,717482.2992
20240102,22,송파구,743662.8515
20240102,22,강동구,532354.5076
20240102,23,종로구,204231.7092
20240102,23,중구,175817.0666
20240102,23,용산구,245791.499
20240102,23,성동구,318997.0288
20240102,23,광진구,365792.4818
20240102,23,동대문구,339100.7832
20240102,23,중랑구,369040.5756
20240102,23,성북구,430977.349
20240102,23,강북구,292990.9411
20240102,23,도봉구,275263.3932
20240102,23,노원구,508803.5383
20240102,23,은평구,462434.0453
20240102,23,서대문구,343178.8181
20240102,23,마포구,414294.0416
20240102,23,양천구,389704.4486
20240102,23,강서구,549182.7764
20240102,23,구로구,392459.1742
20240102,23,금천구,204479.6304
20240102,23,영등포구,425437.3965
20240102,23,동작구,389998.2441
20240102,23,관악구,498607.5321
20240102,23,서초구,479702.8421
20240102,23,강남구,688443.2156
20240102,23,송파구,736454.4853
20240102,23,강동구,533440.3976
20240101,0,종로구,231940.9131
20240101,0,중구,182354.5506
20240101,0,용산구,255885.546
20240101,0,성동구,302502.4326
20240101,0,광진구,360329.958
20240101,0,동대문구,321124.3994
20240101,0,중랑구,362285.8875
20240101,0,성북구,415834.2999
20240101,0,강북구,294508.1488
20240101,0,도봉구,273860.3099
20240101,0,노원구,499720.4215
20240101,0,은평구,452860.8658
20240101,0,서대문구,327715.613
20240101,0,마포구,424830.6256
20240101,0,양천구,376331.9216
20240101,0,강서구,524819.409
20240101,0,구로구,380846.3092
20240101,0,금천구,192123.9921
20240101,0,영등포구,407975.3632
20240101,0,동작구,368749.7562
20240101,0,관악구,459691.4819
20240101,0,서초구,445442.0375
20240101,0,강남구,621203.7264
20240101,0,송파구,741223.0433
20240101,0,강동구,520769.7605
20240101,1,종로구,206682.1423
20240101,1,중구,158779.8714
20240101,1,용산구,252451.524
20240101,1,성동구,303495.3067
20240101,1,광진구,360737.8325
20240101,1,동대문구,323761.3856
20240101,1,중랑구,366666.8234
20240101,1,성북구,418891.0558
20240101,1,강북구,297272.4656
20240101,1,도봉구,276628.237
20240101,1,노원구,504372.4739
20240101,1,은평구,460131.3455
20240101,1,서대문구,327204.923
20240101,1,마포구,424052.6716
20240101,1,양천구,378143.9916
20240101,1,강서구,528656.3064
20240101,1,구로구,383012.0068
20240101,1,금천구,193975.4057
20240101,1,영등포구,402751.2426
20240101,1,동작구,369299.8968
20240101,1,관악구,465626.6295
20240101,1,서초구,441227.355
20240101,1,강남구,617398.6213
20240101,1,송파구,725122.579
20240101,1,강동구,522377.3793
20240101,2,종로구,201959.3072
20240101,2,중구,152458.1104
20240101,2,용산구,251197.327
20240101,2,성동구,304660.1781
20240101,2,광진구,362218.2753
20240101,2,동대문구,325795.0186
20240101,2,중랑구,368499.9584
20240101,2,성북구,420933.1871
20240101,2,강북구,298352.9437
20240101,2,도봉구,279651.6771
20240101,2,노원구,507126.6329
